#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 482: Flattop Mtn., MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Flattop Mtn. (482) 
# Montana  SNOTEL Site - 6300 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 12:53:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2014-08-24,0.0,0.0,,0,74.0,70.6,105,51.6,34.5,43.2
2014-08-25,0.0,0.0,,0,74.0,70.6,105,60.1,33.6,45.0
2014-08-26,0.0,0.0,,0,74.0,70.8,105,64.6,38.1,50.0
2014-08-27,0.0,0.0,,0,74.0,70.8,105,66.7,41.4,54.7
2014-08-28,0.0,0.0,,0,74.0,70.8,105,66.7,41.4,54.0
2014-08-29,0.0,0.0,,0,74.1,70.8,105,63.0,39.9,52.7
2014-08-30,0.0,0.0,,0,74.1,70.8,105,56.8,45.1,51.1
2014-08-31,0.0,0.0,,0,74.1,70.8,105,54.5,40.6,45.7
2014-09-01,0.0,0.0,,0,74.2,70.9,105,49.3,41.2,44.8
2014-09-02,0.0,0.0,,0,74.2,71.0,105,55.4,41.5,46.8
2014-09-03,0.0,0.0,,0,74.2,71.2,104,42.3,35.2,39.4
2014-09-04,0.0,0.0,,0,74.5,71.2,105,51.3,34.2,40.6
2014-09-05,0.0,0.0,,0,74.5,71.2,105,58.8,32.7,43.9
2014-09-06,0.0,0.0,,0,74.5,71.4,104,64.2,36.5,47.8
2014-09-07,0.0,0.0,,0,74.5,71.4,104,65.1,37.6,50.5
2014-09-08,0.0,0.0,,0,74.5,71.4,104,60.1,29.5,44.1
2014-09-09,0.0,0.0,,0,74.5,71.4,104,35.8,28.6,31.6
2014-09-10,0.0,0.0,,0,74.7,71.5,104,33.1,25.9,29.7
2014-09-11,0.3,0.0,,2,75.2,71.5,105,44.4,21.6,30.2
2014-09-12,0.2,0.0,,1,75.2,71.6,105,47.1,22.3,33.8
2014-09-13,0.1,0.0,,1,75.2,71.7,105,52.7,28.0,37.8
2014-09-14,0.0,0.0,,0,75.2,72.1,104,59.0,30.9,42.8
2014-09-15,0.0,0.0,,0,75.2,72.2,104,63.5,35.1,47.1
2014-09-16,0.0,0.0,,0,75.2,72.2,104,68.7,39.6,52.2
2014-09-17,0.0,0.0,,0,75.2,72.6,104,69.4,43.0,54.0
2014-09-18,0.0,0.0,,0,75.2,72.6,104,61.9,43.9,52.7
2014-09-19,0.0,0.0,,0,75.5,72.7,104,52.2,47.1,49.3
2014-09-20,0.0,0.0,,0,75.5,72.8,104,63.0,39.2,48.9
2014-09-21,0.0,0.0,,0,75.5,73.0,103,70.9,39.9,52.3
2014-09-22,0.0,0.0,,0,75.5,73.4,103,68.7,44.1,55.2
2014-09-23,0.0,0.0,,0,75.5,73.8,102,61.9,46.0,53.4
2014-09-24,0.0,0.0,,0,75.5,73.8,102,67.1,43.0,54.9
2014-09-25,0.0,0.0,,0,75.5,73.9,102,70.7,41.4,54.5
2014-09-26,0.0,0.0,,0,75.5,74.0,102,51.6,36.0,44.6
2014-09-27,0.0,0.0,,0,75.6,74.0,102,44.4,34.9,39.7
2014-09-28,0.0,0.0,,0,75.6,74.0,102,48.2,35.4,41.7
2014-09-29,0.0,0.0,,0,75.6,74.0,102,45.1,35.8,43.2
2014-09-30,0.0,0.0,,0,75.7,74.0,102,44.6,34.5,39.9
2014-10-01,0.0,0.0,,0,0.0,0.0,,38.7,34.0,36.5
2014-10-02,0.1,0.0,,1,0.2,0.0,,37.2,20.1,28.0
2014-10-03,0.3,0.1,300,3,0.7,0.2,350,43.9,20.3,32.4
2014-10-04,0.4,0.2,200,2,0.8,0.2,400,54.9,36.7,46.0
2014-10-05,0.0,0.0,,0,0.8,0.4,200,56.3,34.9,46.6
2014-10-06,0.0,0.0,,0,0.8,0.7,114,55.6,45.0,50.9
2014-10-07,0.0,0.1,0,0,0.8,0.8,100,59.2,42.4,52.0
2014-10-08,0.0,0.2,0,0,0.8,0.8,100,59.9,41.5,48.7
2014-10-09,0.0,0.0,,0,0.8,1.2,67,60.1,37.4,45.1
2014-10-10,0.0,0.0,,0,0.8,1.2,67,56.1,35.8,45.9
2014-10-11,0.0,0.2,0,0,0.8,1.2,67,47.8,34.7,42.3
2014-10-12,0.0,0.2,0,0,0.8,1.4,57,43.3,32.2,38.1
2014-10-13,0.0,0.4,0,0,0.8,1.7,47,48.7,37.0,41.5
2014-10-14,0.0,0.4,0,0,0.8,1.8,44,50.4,35.6,46.4
2014-10-15,0.0,0.6,0,0,0.8,2.2,36,50.5,34.7,39.9
2014-10-16,0.0,0.6,0,0,1.4,2.2,64,38.1,29.3,34.7
2014-10-17,0.0,0.6,0,0,1.7,2.3,74,46.8,27.7,37.6
2014-10-18,0.0,0.6,0,0,1.7,2.6,65,45.9,35.8,43.3
2014-10-19,0.0,0.6,0,0,1.7,2.7,63,54.1,33.8,42.1
2014-10-20,0.0,0.6,0,0,1.7,2.8,61,59.4,38.1,48.4
2014-10-21,0.0,0.7,0,0,1.7,3.0,57,46.0,37.0,40.3
2014-10-22,0.0,1.0,0,0,1.7,3.6,47,44.2,35.2,39.6
2014-10-23,0.0,1.2,0,0,1.8,3.8,47,40.8,34.2,37.6
2014-10-24,0.0,1.2,0,0,3.7,4.0,93,37.0,32.9,34.5
2014-10-25,0.0,1.4,0,0,3.8,4.0,95,52.3,33.4,42.6
2014-10-26,0.0,1.5,0,0,3.8,4.3,88,41.4,30.0,33.6
2014-10-27,0.2,1.6,13,2,4.2,4.5,93,32.4,26.2,29.7
2014-10-28,0.2,1.6,13,2,4.2,4.6,91,34.7,23.0,30.2
2014-10-29,0.2,1.8,11,1,4.3,5.0,86,37.0,32.9,35.2
2014-10-30,0.5,2.1,24,2,4.6,5.4,85,43.0,29.1,35.2
2014-10-31,0.0,2.2,0,0,4.6,5.6,82,48.4,34.0,41.2
2014-11-01,0.0,2.2,0,0,4.6,5.8,79,45.7,28.0,36.9
2014-11-02,0.3,2.4,13,2,4.8,5.8,83,34.0,27.9,29.7
2014-11-03,0.9,2.7,33,7,5.2,6.2,84,34.5,28.0,31.3
2014-11-04,1.0,2.9,34,7,5.5,6.3,87,35.8,33.6,34.5
2014-11-05,2.4,3.2,75,11,7.1,6.7,106,37.6,34.5,35.8
2014-11-06,2.4,3.4,71,10,7.2,6.8,106,44.6,37.2,40.6
2014-11-07,2.2,3.6,61,6,7.6,7.6,100,38.7,34.0,35.4
2014-11-08,2.0,3.6,56,6,7.9,7.8,101,36.3,31.1,34.2
2014-11-09,2.0,3.6,56,6,8.0,7.9,101,34.3,10.8,24.4
2014-11-10,2.7,3.6,75,16,9.1,8.0,114,17.6,-5.3,7.5
2014-11-11,2.7,3.7,73,14,9.1,8.1,112,11.5,-6.0,2.8
2014-11-12,2.8,4.2,67,15,9.2,8.2,112,14.9,-9.6,2.7
2014-11-13,2.8,4.5,62,14,9.2,8.2,112,18.0,-3.8,7.2
2014-11-14,2.8,4.6,61,14,9.3,8.6,108,16.5,0.7,8.6
2014-11-15,2.8,4.6,61,14,9.4,8.8,107,19.6,-2.4,8.4
2014-11-16,2.8,5.0,56,13,9.5,9.0,106,23.0,3.6,13.3
2014-11-17,2.9,5.2,56,13,9.6,9.4,102,23.9,5.5,14.7
2014-11-18,3.0,5.4,56,13,9.6,9.8,98,26.1,11.7,18.9
2014-11-19,3.2,5.8,55,13,9.7,10.2,95,30.6,10.8,20.7
2014-11-20,3.3,5.8,57,13,9.7,10.6,92,31.3,18.0,24.1
2014-11-21,3.5,6.7,52,14,9.8,11.0,89,30.9,26.8,29.3
2014-11-22,4.2,7.0,60,19,10.7,11.2,96,30.6,23.5,26.6
2014-11-23,5.0,7.3,68,22,11.5,12.2,94,25.7,21.0,23.7
2014-11-24,5.4,7.6,71,25,12.0,12.4,97,25.3,22.3,24.1
2014-11-25,5.7,7.8,73,32,12.5,12.6,99,29.7,22.8,26.1
2014-11-26,6.0,8.0,75,32,12.9,13.2,98,33.1,21.4,26.1
2014-11-27,7.2,8.2,88,38,14.1,13.6,104,35.2,32.5,33.8
2014-11-28,9.0,8.6,105,40,16.0,14.1,113,34.7,-7.8,26.6
2014-11-29,11.2,8.8,127,48,18.3,14.2,129,-4.0,-19.5,-11.2
2014-11-30,11.4,9.1,125,50,18.6,14.5,128,6.6,-20.0,-9.0
2014-12-01,11.5,9.7,119,47,18.7,14.9,126,14.4,0.5,7.5
2014-12-02,11.6,10.0,116,46,18.8,15.2,124,17.1,8.1,12.6
2014-12-03,11.6,10.2,114,46,18.8,15.6,121,23.2,6.3,14.7
2014-12-04,11.7,10.5,111,45,18.9,16.0,118,28.8,18.5,23.5
2014-12-05,11.9,10.8,110,46,19.2,16.2,119,32.9,25.0,30.2
2014-12-06,12.3,10.8,114,48,19.6,16.4,120,34.5,27.7,30.7
2014-12-07,12.9,10.8,119,50,20.2,16.6,122,32.2,23.2,28.2
2014-12-08,13.0,11.5,113,49,20.3,16.6,122,34.5,24.8,29.7
2014-12-09,13.0,12.2,107,47,20.4,17.3,118,36.5,32.7,34.7
2014-12-10,13.1,12.7,103,47,20.6,18.0,114,44.4,35.1,39.2
2014-12-11,13.1,12.9,102,45,20.7,18.6,111,43.2,35.8,39.6
2014-12-12,13.1,13.0,101,43,20.8,18.8,111,42.4,33.1,38.5
2014-12-13,13.0,13.2,98,41,20.8,19.1,109,33.8,24.4,29.5
2014-12-14,13.3,13.7,97,44,21.1,19.4,109,27.5,14.7,21.2
2014-12-15,13.2,13.7,96,44,21.1,20.0,106,23.9,11.8,18.0
2014-12-16,13.0,14.4,90,44,21.1,20.3,104,28.0,12.6,20.3
2014-12-17,13.0,14.4,90,44,21.1,20.7,102,30.4,22.5,25.7
2014-12-18,13.0,14.4,90,43,21.1,20.8,101,29.1,26.2,27.5
2014-12-19,13.4,14.5,92,46,21.5,21.6,100,31.1,26.4,28.6
2014-12-20,14.0,14.8,95,50,22.1,22.2,100,29.1,23.5,26.2
2014-12-21,14.5,15.6,93,52,22.5,22.4,100,30.2,25.5,28.6
2014-12-22,15.5,15.6,99,59,23.5,22.4,105,28.2,19.2,24.4
2014-12-23,15.5,15.6,99,57,23.5,22.5,104,24.4,10.9,21.2
2014-12-24,15.9,16.0,99,60,23.9,22.6,106,28.6,16.0,24.1
2014-12-25,16.7,16.7,100,68,24.7,22.8,108,21.4,8.1,14.7
2014-12-26,16.7,16.8,99,66,24.7,22.8,108,18.9,13.1,16.0
2014-12-27,16.8,17.0,99,69,24.9,23.0,108,21.7,14.7,18.3
2014-12-28,17.4,17.4,100,78,25.4,23.2,109,16.3,1.9,9.1
2014-12-29,17.3,17.6,98,75,25.4,23.6,108,-0.9,-15.7,-8.5
2014-12-30,17.2,17.6,98,71,25.4,23.6,108,1.8,-15.9,-7.1
2014-12-31,17.2,17.8,97,69,25.4,24.0,106,8.6,-9.2,-2.0
2015-01-01,17.2,17.8,97,68,25.4,24.1,105,13.1,-2.2,5.4
2015-01-02,17.2,18.1,95,66,25.4,24.3,105,18.1,9.3,13.8
2015-01-03,17.6,18.8,94,70,25.8,24.8,104,18.3,8.2,13.3
2015-01-04,17.6,18.8,94,70,25.8,25.2,102,20.3,9.9,15.1
2015-01-05,18.2,19.0,96,72,26.4,25.5,104,29.8,20.1,25.2
2015-01-06,19.7,19.4,102,83,27.9,25.8,108,37.2,29.3,30.7
2015-01-07,20.7,19.6,106,84,29.0,26.0,112,34.0,24.6,29.3
2015-01-08,20.7,20.0,104,81,29.0,26.6,109,29.3,3.6,16.5
2015-01-09,20.7,20.4,101,79,29.0,27.0,107,24.3,3.2,13.6
2015-01-10,20.7,20.6,100,78,29.0,27.3,106,28.9,21.4,25.2
2015-01-11,20.9,21.2,99,78,29.2,28.2,104,29.8,20.1,23.0
2015-01-12,20.9,21.4,98,76,29.2,28.2,104,23.9,16.9,20.5
2015-01-13,20.9,21.8,96,75,29.2,28.9,101,21.0,16.5,18.3
2015-01-14,20.9,22.2,94,75,29.2,29.4,99,21.4,10.8,16.9
2015-01-15,20.9,23.2,90,75,29.2,29.5,99,27.0,16.7,21.9
2015-01-16,21.0,23.5,89,73,29.2,29.6,99,27.9,21.4,24.3
2015-01-17,21.9,24.2,91,79,30.1,30.3,99,26.1,19.9,22.1
2015-01-18,22.1,24.4,91,77,30.2,30.4,99,28.2,21.2,25.5
2015-01-19,23.3,24.6,95,85,31.2,31.0,101,26.6,20.3,24.4
2015-01-20,23.4,24.8,94,83,31.3,31.0,101,27.1,12.0,19.6
2015-01-21,23.4,25.0,94,82,31.3,31.0,101,23.4,9.9,16.5
2015-01-22,23.4,25.1,93,81,31.3,31.0,101,25.0,14.9,19.9
2015-01-23,23.4,25.1,93,80,31.5,31.1,101,30.2,25.0,27.7
2015-01-24,23.8,25.4,94,82,31.8,31.4,101,33.6,28.9,31.3
2015-01-25,24.3,25.8,94,81,32.6,32.2,101,36.3,32.9,34.5
2015-01-26,24.2,25.8,94,79,32.8,32.9,100,42.3,32.5,37.4
2015-01-27,24.1,26.1,92,78,32.8,33.4,98,41.0,31.8,36.3
2015-01-28,24.1,26.4,91,77,32.8,33.4,98,33.6,20.8,27.3
2015-01-29,24.1,26.8,90,77,32.8,33.8,97,33.3,18.1,25.7
2015-01-30,24.1,27.6,87,76,32.8,34.5,95,28.9,16.0,22.5
2015-01-31,24.1,28.0,86,76,32.8,34.8,94,27.0,5.2,16.2
2015-02-01,24.2,28.3,86,76,32.8,34.9,94,23.7,-2.0,10.8
2015-02-02,24.4,28.7,85,78,33.0,35.0,94,25.2,5.5,15.4
2015-02-03,24.8,28.8,86,80,33.5,35.0,96,27.1,13.1,21.4
2015-02-04,25.0,28.8,87,82,33.7,35.4,95,30.6,23.5,27.0
2015-02-05,25.1,28.8,87,81,33.8,36.0,94,36.3,22.5,29.5
2015-02-06,26.8,29.0,92,93,35.3,36.0,98,38.3,33.6,36.0
2015-02-07,27.9,29.0,96,91,36.6,36.8,99,36.1,32.7,34.5
2015-02-08,28.4,29.1,98,91,37.5,37.6,100,35.8,27.5,31.6
2015-02-09,28.9,29.3,99,90,37.9,38.2,99,36.1,30.2,33.1
2015-02-10,29.3,29.6,99,93,38.2,38.3,100,37.8,31.6,34.7
2015-02-11,29.7,29.7,100,91,38.7,38.6,100,38.1,31.8,34.9
2015-02-12,29.9,29.9,100,91,38.8,38.6,101,40.5,32.4,36.3
2015-02-13,30.0,30.2,99,90,38.8,38.6,101,41.9,28.2,35.1
2015-02-14,30.0,30.2,99,89,38.8,38.8,100,39.4,28.6,34.0
2015-02-15,30.2,30.5,99,89,39.1,38.9,101,36.5,22.3,29.5
2015-02-16,30.3,31.3,97,88,39.1,38.9,101,34.3,5.7,20.1
2015-02-17,30.3,31.4,97,88,39.1,38.9,101,34.7,13.1,23.9
2015-02-18,30.3,31.6,96,87,39.1,38.9,101,36.1,17.2,27.0
2015-02-19,30.3,32.1,94,87,39.1,39.0,100,33.4,17.4,25.5
2015-02-20,30.3,32.4,94,87,39.1,39.2,100,30.4,19.8,25.2
2015-02-21,30.4,32.8,93,89,39.3,39.4,100,25.3,2.3,13.8
2015-02-22,30.4,33.1,92,89,39.3,40.0,98,27.7,1.6,14.7
2015-02-23,30.4,33.8,90,89,39.3,40.6,97,36.1,6.6,21.4
2015-02-24,30.4,34.0,89,89,39.3,40.8,96,34.3,15.1,24.8
2015-02-25,30.4,34.2,89,87,39.3,41.2,95,37.6,14.2,25.9
2015-02-26,30.6,35.0,87,89,39.5,42.2,94,31.5,9.1,20.3
2015-02-27,30.7,35.4,87,91,39.6,42.7,93,24.8,7.3,16.2
2015-02-28,30.5,35.4,86,90,39.6,42.8,93,28.9,2.1,15.4
2015-03-01,30.4,35.7,85,90,39.6,43.2,92,32.2,5.4,18.9
2015-03-02,30.4,35.9,85,89,39.6,43.5,91,22.3,-2.7,12.6
2015-03-03,30.5,36.4,84,90,39.7,44.0,90,20.7,-6.9,6.8
2015-03-04,30.5,37.1,82,90,39.7,44.3,90,27.3,1.2,14.4
2015-03-05,30.5,37.5,81,90,39.7,44.6,89,35.2,9.5,22.3
2015-03-06,30.5,37.6,81,89,39.7,45.0,88,44.8,19.9,32.4
2015-03-07,30.5,37.8,81,89,39.8,45.3,88,46.0,27.0,36.5
2015-03-08,30.5,38.2,80,88,39.8,45.4,88,45.1,21.7,33.4
2015-03-09,30.5,38.5,79,88,39.8,45.6,87,43.3,25.9,34.5
2015-03-10,30.6,39.0,78,87,39.8,46.0,87,50.0,24.4,37.2
2015-03-11,30.7,39.2,78,87,39.8,46.5,86,44.4,31.3,37.8
2015-03-12,30.8,39.8,77,87,39.8,47.0,85,45.0,30.0,37.4
2015-03-13,30.6,40.0,77,86,39.9,47.0,85,51.6,28.9,40.3
2015-03-14,30.4,40.0,76,86,39.9,47.4,84,44.2,34.9,39.6
2015-03-15,30.8,40.2,77,84,41.8,47.6,88,37.2,32.9,35.1
2015-03-16,31.7,40.4,78,89,44.0,48.0,92,35.4,22.8,29.1
2015-03-17,32.4,40.8,79,94,44.8,48.4,93,38.7,21.7,30.2
2015-03-18,32.9,40.9,80,95,45.0,48.8,92,35.6,29.3,32.4
2015-03-19,33.4,41.2,81,94,45.4,48.9,93,37.8,33.1,35.4
2015-03-20,33.5,41.6,81,92,45.4,49.0,93,44.2,33.3,38.8
2015-03-21,33.6,41.8,80,92,45.4,49.1,92,42.3,29.5,27.7
2015-03-22,33.7,42.2,80,92,45.6,49.7,92,45.3,28.6,36.9
2015-03-23,33.8,42.8,79,92,45.6,49.8,92,35.8,27.9,31.8
2015-03-24,34.2,43.0,80,93,46.0,49.8,92,38.1,27.3,32.7
2015-03-25,34.6,43.5,80,97,46.3,50.0,93,33.4,26.8,30.2
2015-03-26,35.0,43.6,80,99,46.7,50.0,93,40.5,32.5,36.5
2015-03-27,35.3,43.8,81,97,47.0,50.2,94,50.9,32.4,41.7
2015-03-28,35.3,44.0,80,94,47.0,50.2,94,40.3,33.1,36.7
2015-03-29,35.5,44.1,81,95,48.0,50.8,94,38.3,33.3,35.8
2015-03-30,35.4,44.2,80,94,48.0,50.9,94,52.3,32.5,42.4
2015-03-31,35.0,44.2,79,92,48.0,51.0,94,44.4,26.6,35.6
2015-04-01,35.1,43.8,80,93,48.2,51.3,94,34.7,18.9,26.8
2015-04-02,35.5,43.8,81,94,48.4,51.4,94,39.9,15.6,27.7
2015-04-03,35.8,43.9,82,96,48.6,51.4,95,40.5,21.4,30.9
2015-04-04,35.8,44.0,81,94,48.6,51.6,94,38.5,16.5,27.0
2015-04-05,36.2,44.4,82,97,49.0,52.6,93,41.7,15.4,28.6
2015-04-06,36.2,44.4,82,93,49.0,53.0,92,36.7,21.2,28.9
2015-04-07,36.6,44.4,82,101,49.4,53.1,93,41.7,21.6,31.6
2015-04-08,36.6,44.7,82,98,49.5,53.1,93,50.9,20.8,35.8
2015-04-09,36.6,45.2,81,96,49.5,53.2,93,50.0,22.5,34.2
2015-04-10,36.6,45.2,81,95,49.5,53.2,93,47.5,27.1,37.4
2015-04-11,36.6,45.2,81,94,49.5,53.5,93,38.3,22.6,30.6
2015-04-12,36.8,45.3,81,95,49.8,53.6,93,32.0,17.2,24.6
2015-04-13,36.8,45.6,81,97,50.1,53.8,93,49.6,18.3,34.0
2015-04-14,36.9,45.6,81,95,50.1,54.0,93,37.0,25.7,31.3
2015-04-15,37.5,45.6,82,98,50.5,54.2,93,43.7,24.3,34.0
2015-04-16,37.6,45.7,82,96,50.6,54.6,93,50.0,22.6,27.7
2015-04-17,37.6,46.0,82,95,50.6,54.8,92,55.8,32.5,44.2
2015-04-18,37.4,46.2,81,94,50.6,54.8,92,52.5,27.3,39.9
2015-04-19,37.2,46.2,81,93,50.6,54.8,92,52.2,23.5,37.8
2015-04-20,36.9,46.4,80,93,50.6,55.0,92,56.5,28.2,42.4
2015-04-21,36.4,46.7,78,91,50.6,55.1,92,58.8,36.5,47.7
2015-04-22,36.1,46.0,78,89,50.6,55.1,92,49.5,28.2,38.8
2015-04-23,36.0,46.0,78,89,50.6,55.2,92,40.1,24.4,32.4
2015-04-24,36.2,46.2,78,89,50.7,55.2,92,42.6,29.1,36.0
2015-04-25,36.4,45.6,80,89,50.8,55.8,91,47.7,24.4,36.1
2015-04-26,36.4,45.6,80,88,50.8,55.8,91,43.9,22.5,33.1
2015-04-27,36.4,44.9,81,88,50.8,55.9,91,55.0,25.0,39.9
2015-04-28,35.6,44.8,79,87,50.8,56.1,91,59.9,31.1,45.5
2015-04-29,35.2,44.4,79,85,50.8,56.2,90,51.3,30.4,40.8
2015-04-30,34.5,44.0,78,83,50.8,56.2,90,48.2,27.3,37.8
2015-05-01,34.0,44.2,77,82,50.8,56.2,90,50.4,34.5,42.4
2015-05-02,33.7,44.5,76,80,50.8,56.3,90,51.6,28.4,39.9
2015-05-03,33.4,45.2,74,78,50.8,56.4,90,53.1,26.8,40.1
2015-05-04,33.1,44.7,74,76,50.8,56.6,90,53.6,30.4,42.1
2015-05-05,32.6,44.6,73,76,50.8,56.7,90,50.0,28.2,39.2
2015-05-06,32.3,44.4,73,73,50.8,56.9,89,48.4,25.3,36.9
2015-05-07,31.7,44.4,71,71,50.8,57.0,89,51.3,24.3,37.8
2015-05-08,31.4,45.2,69,71,50.8,57.2,89,47.3,27.1,37.2
2015-05-09,31.7,45.1,70,73,51.2,57.8,89,54.0,24.8,39.4
2015-05-10,31.4,45.0,70,71,51.2,57.8,89,54.1,31.1,42.6
2015-05-11,31.1,44.8,69,70,51.2,57.8,89,38.1,33.8,36.0
2015-05-12,31.2,44.3,70,71,51.6,58.0,89,43.9,33.3,36.7
2015-05-13,31.1,43.9,71,70,51.6,58.8,88,39.9,30.0,36.1
2015-05-14,31.1,43.3,72,70,51.7,58.8,88,36.7,29.7,33.1
2015-05-15,30.5,42.7,71,69,51.7,58.8,88,43.5,33.1,38.3
2015-05-16,30.3,42.1,72,66,51.7,59.0,88,43.7,33.3,38.5
2015-05-17,29.9,42.0,71,65,51.8,59.0,88,38.7,25.7,32.2
2015-05-18,29.5,41.7,71,65,51.8,59.2,88,44.8,19.9,32.4
2015-05-19,29.4,41.2,71,64,51.8,59.4,87,50.2,24.4,37.4
2015-05-20,28.9,40.9,71,62,51.8,59.4,87,56.8,26.8,41.7
2015-05-21,28.3,40.4,70,60,51.8,59.5,87,60.6,29.1,45.0
2015-05-22,27.4,40.0,69,58,51.8,59.6,87,59.7,32.2,46.0
2015-05-23,26.4,39.2,67,55,51.8,59.8,87,54.3,35.4,45.0
2015-05-24,25.5,38.8,66,53,51.8,60.2,86,58.3,33.6,46.0
2015-05-25,24.7,38.2,65,52,51.8,60.3,86,56.7,32.0,44.2
2015-05-26,23.9,37.6,64,50,51.8,60.4,86,52.7,34.7,43.7
2015-05-27,23.0,37.0,62,47,51.8,60.8,85,51.4,34.3,42.8
2015-05-28,22.3,36.4,61,46,52.1,61.0,85,43.3,34.2,38.8
2015-05-29,21.6,35.8,60,45,52.2,61.1,85,57.9,33.3,45.7
2015-05-30,20.8,35.4,59,44,52.2,61.2,85,52.2,35.4,43.9
2015-05-31,20.0,34.1,59,41,52.7,61.2,86,59.4,35.8,47.5
2015-06-01,18.9,33.6,56,39,52.8,61.2,86,62.4,37.8,50.0
2015-06-02,18.1,32.6,56,37,53.2,61.2,87,43.3,36.3,39.9
2015-06-03,17.2,31.8,54,36,54.3,61.3,89,48.9,32.2,40.6
2015-06-04,16.2,30.9,52,33,54.3,61.3,89,56.5,33.6,43.5
2015-06-05,15.4,29.6,52,32,54.3,61.3,89,64.6,33.1,48.9
2015-06-06,14.1,28.6,49,30,54.3,61.3,89,65.8,36.7,51.3
2015-06-07,12.6,27.5,46,27,54.3,62.1,87,70.0,39.7,54.9
2015-06-08,11.1,26.4,42,24,54.3,62.3,87,74.8,41.4,58.1
2015-06-09,8.9,25.8,35,19,54.3,62.6,87,75.9,39.6,57.7
2015-06-10,7.0,24.9,28,17,54.3,62.6,87,69.3,40.1,54.7
2015-06-11,5.9,24.4,24,14,54.3,62.6,87,69.6,41.0,55.4
2015-06-12,3.7,23.6,16,10,54.3,63.0,86,59.0,37.0,47.8
2015-06-13,1.9,23.0,8,7,54.3,63.0,86,54.9,27.9,41.4
2015-06-14,1.0,22.4,4,6,54.3,63.5,86,52.9,32.0,42.4
2015-06-15,0.4,22.2,2,3,54.3,63.7,85,55.0,34.2,44.6
