#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 613: Many Glacier, MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Many Glacier (613) 
# Montana  SNOTEL Site - 4900 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 11:37:19 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2020-02-12,9.6,9.5,101,32,20.4,22.2,92,30.4,16.2,23.9
2020-02-13,9.8,9.6,102,32,20.4,22.2,92,35.8,27.7,31.8
2020-02-14,10.0,9.8,102,32,20.4,22.3,91,32.9,27.1,30.0
2020-02-15,10.2,9.8,104,32,20.7,22.5,92,31.8,27.0,29.3
2020-02-16,10.5,10.0,105,35,20.8,22.5,92,35.2,23.4,28.9
2020-02-17,10.6,10.2,104,35,21.2,22.6,94,33.6,11.7,22.8
2020-02-18,10.7,10.2,105,35,21.4,22.6,95,30.6,2.7,14.7
2020-02-19,10.8,10.3,105,36,21.5,22.7,95,28.0,4.8,21.6
2020-02-20,10.8,10.6,102,35,21.5,22.8,94,34.7,25.2,30.0
2020-02-21,10.7,10.6,101,34,21.5,22.9,94,37.4,30.9,34.2
2020-02-22,10.7,10.6,101,34,21.5,23.4,92,39.2,33.1,36.0
2020-02-23,10.7,10.6,101,33,21.5,24.0,90,36.5,29.5,33.1
2020-02-24,10.9,10.8,101,35,21.7,24.4,89,31.5,18.0,26.2
2020-02-25,11.3,10.8,105,40,22.2,24.6,90,31.1,9.9,24.8
2020-02-26,11.3,10.8,105,39,22.2,25.0,89,36.0,28.4,32.2
2020-02-27,11.3,10.8,105,38,22.2,25.5,87,38.3,32.0,35.4
2020-02-28,11.3,10.8,105,37,22.2,25.5,87,47.1,37.2,42.4
2020-02-29,11.3,10.8,105,36,22.2,25.7,86,44.8,27.5,33.4
2020-03-01,11.4,10.8,106,36,22.2,25.7,86,36.5,25.2,29.5
2020-03-02,11.5,10.9,106,37,22.3,26.0,86,36.3,27.3,31.6
2020-03-03,11.6,11.0,105,37,22.3,26.1,85,43.7,33.8,37.9
2020-03-04,11.7,11.0,106,37,22.4,26.3,85,35.8,27.7,32.7
2020-03-05,11.9,11.2,106,38,22.8,26.4,86,45.5,28.2,38.7
2020-03-06,11.9,11.4,104,38,22.8,26.6,86,46.8,39.4,44.2
2020-03-07,11.8,11.5,103,36,22.8,26.6,86,39.4,12.6,22.8
2020-03-08,12.4,11.6,107,41,23.5,26.6,88,32.7,10.2,23.5
2020-03-09,12.5,11.6,108,41,23.6,26.6,89,36.0,19.9,29.3
2020-03-10,12.5,11.8,106,40,23.6,26.6,89,35.8,25.5,30.7
2020-03-11,12.7,12.0,106,41,23.7,26.6,89,39.4,21.6,31.3
2020-03-12,13.1,12.3,107,45,24.1,26.8,90,35.6,6.1,20.5
2020-03-13,13.1,12.4,106,45,24.3,26.8,91,16.2,-1.5,8.8
2020-03-14,13.3,12.4,107,45,24.7,26.8,92,2.8,-8.0,-2.9
2020-03-15,13.6,12.4,110,45,25.0,27.6,91,27.0,-8.7,5.9
2020-03-16,13.5,12.6,107,44,25.0,27.8,90,45.1,-10.7,19.0
2020-03-17,13.5,12.6,107,44,25.0,27.8,90,43.5,21.4,31.8
2020-03-18,13.4,12.6,106,40,25.0,27.9,90,43.2,14.9,26.2
2020-03-19,13.4,12.7,106,41,25.0,28.0,89,30.2,4.5,19.8
2020-03-20,13.5,12.8,105,41,25.1,28.0,90,43.3,0.1,31.8
2020-03-21,13.5,12.8,105,41,25.1,28.1,89,49.3,26.8,37.2
2020-03-22,13.6,12.8,106,41,25.1,28.1,89,44.6,21.4,34.3
2020-03-23,13.7,12.6,109,41,25.1,28.1,89,46.4,32.2,40.1
2020-03-24,13.7,12.5,110,41,25.1,28.2,89,34.9,27.9,30.7
2020-03-25,14.0,12.4,113,44,25.4,28.2,90,41.0,26.8,31.8
2020-03-26,14.0,12.4,113,43,25.4,28.4,89,38.7,26.4,31.1
2020-03-27,14.0,12.6,111,43,25.4,28.4,89,39.2,29.7,34.2
2020-03-28,14.0,12.6,111,41,25.4,28.5,89,43.3,33.6,37.6
2020-03-29,14.1,12.6,112,41,25.5,28.6,89,43.5,33.8,38.1
2020-03-30,14.3,12.6,113,43,25.8,28.8,90,44.6,30.0,35.2
2020-03-31,14.7,12.8,115,43,26.4,28.9,91,32.4,11.1,21.2
2020-04-01,15.6,12.6,124,51,27.6,28.9,96,18.5,3.2,9.9
2020-04-02,15.7,12.4,127,49,27.8,29.0,96,27.1,1.4,13.6
2020-04-03,15.8,12.6,125,49,27.8,29.0,96,32.9,14.2,24.1
2020-04-04,15.9,12.5,127,43,27.9,29.0,96,38.5,15.4,25.2
2020-04-05,16.0,12.4,129,43,28.0,29.2,96,40.6,21.4,31.5
2020-04-06,16.0,12.4,129,48,28.0,29.4,95,44.1,35.2,39.2
2020-04-07,16.1,12.4,130,47,28.1,29.7,95,47.8,28.4,39.9
2020-04-08,15.8,12.4,127,44,28.1,29.7,95,51.3,26.4,35.8
2020-04-09,15.7,12.2,129,44,28.1,29.8,94,55.2,23.0,42.6
2020-04-10,15.4,11.6,133,42,28.1,30.0,94,52.5,25.7,40.8
2020-04-11,15.2,11.1,137,42,28.2,30.1,94,26.4,4.1,20.7
2020-04-12,15.3,11.0,139,45,28.6,30.1,95,32.7,-3.5,16.0
2020-04-13,15.4,10.7,144,42,28.7,30.4,94,39.7,2.7,25.5
2020-04-14,15.5,10.5,148,41,28.7,30.4,94,48.6,30.0,38.7
2020-04-15,15.2,10.4,146,40,28.7,30.8,93,35.6,25.3,30.2
2020-04-16,15.5,10.4,149,44,29.0,31.0,94,44.2,23.4,34.5
2020-04-17,15.5,10.0,155,42,29.0,31.0,94,51.4,34.7,42.4
2020-04-18,15.0,9.4,160,40,29.0,31.2,93,40.1,28.9,35.1
2020-04-19,15.1,8.6,176,39,29.1,31.4,93,51.4,29.8,42.1
2020-04-20,14.4,7.8,185,39,29.1,31.4,93,56.3,35.2,47.1
2020-04-21,13.5,7.2,188,36,29.1,31.6,92,58.1,45.1,50.4
2020-04-22,12.2,6.6,185,33,29.1,31.6,92,54.7,39.4,45.9
2020-04-23,11.4,5.9,193,32,29.2,31.7,92,51.6,35.8,41.9
2020-04-24,10.7,5.0,214,30,29.2,31.8,92,51.1,33.6,42.8
2020-04-25,10.0,5.0,200,28,29.2,31.8,92,48.0,36.5,43.2
2020-04-26,9.5,4.6,207,27,29.2,32.0,91,54.1,41.4,46.4
2020-04-27,8.2,4.1,200,25,29.2,32.3,90,49.3,36.1,41.9
2020-04-28,7.8,3.4,229,17,29.9,32.4,92,54.7,35.2,46.8
2020-04-29,6.4,2.4,267,20,29.9,32.4,92,64.9,45.9,54.0
2020-04-30,4.8,1.8,267,18,29.9,32.5,92,57.0,41.0,49.6
2020-05-01,3.5,1.5,233,13,30.0,32.6,92,53.2,33.1,44.1
2020-05-02,2.2,1.0,220,8,30.1,32.8,92,60.1,30.6,45.7
2020-05-03,0.9,0.6,150,6,30.1,32.8,92,47.7,36.0,40.6
2020-05-04,0.5,0.4,125,3,30.1,33.0,91,48.7,35.4,41.4
2020-05-05,0.2,0.2,100,1,30.1,33.3,90,58.3,30.2,44.8
2020-05-06,0.0,0.0,,0,30.2,33.4,90,58.3,30.2,40.5
2020-05-07,0.0,0.0,,0,30.2,33.6,90,51.3,35.4,41.0
2020-05-08,0.0,0.0,,0,30.3,33.8,90,47.1,31.8,39.4
2020-05-09,0.0,0.0,,0,30.4,33.8,90,53.6,28.8,40.3
2020-05-10,0.0,0.0,,0,30.6,33.8,91,44.6,36.0,39.2
2020-05-11,0.0,0.0,,0,30.6,33.8,91,41.9,33.4,38.1
2020-05-12,0.0,0.0,,0,30.6,34.0,90,41.4,34.9,37.0
2020-05-13,0.1,0.0,,1,30.6,34.0,90,51.3,34.7,41.9
2020-05-14,0.0,0.0,,0,30.6,34.0,90,59.4,38.8,48.4
2020-05-15,0.0,0.0,,0,30.9,34.0,91,59.0,33.3,47.3
2020-05-16,0.0,0.0,,0,31.0,34.0,91,58.5,41.4,50.4
2020-05-17,0.0,0.0,,0,31.0,34.0,91,62.1,38.5,49.5
2020-05-18,0.0,0.0,,0,31.0,34.0,91,58.5,44.6,51.4
2020-05-19,0.0,0.0,,0,31.0,34.0,91,50.5,41.9,46.0
2020-05-20,0.0,0.0,,0,31.0,34.2,91,48.2,42.1,44.8
2020-05-21,0.0,0.0,,0,31.0,34.4,90,43.3,39.0,41.0
2020-05-22,0.0,0.0,,0,31.0,34.4,90,45.5,36.9,40.6
2020-05-23,0.0,0.0,,0,31.6,34.4,92,54.0,37.9,45.7
2020-05-24,0.0,0.0,,0,32.0,35.0,91,57.9,40.8,49.3
2020-05-25,0.0,0.0,,0,32.1,35.6,90,61.0,44.1,50.4
2020-05-26,0.0,0.0,,0,32.2,36.0,89,57.4,44.2,51.1
2020-05-27,0.0,0.0,,0,32.2,36.1,89,63.7,37.2,50.9
2020-05-28,0.0,0.0,,0,32.3,36.2,89,69.3,33.4,52.3
2020-05-29,0.0,0.0,,0,32.4,36.4,89,76.8,38.5,58.5
2020-05-30,0.0,0.0,,0,32.4,36.6,89,80.8,41.5,62.2
2020-05-31,0.0,0.0,,0,32.4,36.6,89,62.6,47.7,50.9
2020-06-01,0.0,0.0,,0,32.4,36.6,89,60.6,44.8,50.7
2020-06-02,0.0,0.0,,0,32.4,36.6,89,64.0,47.7,56.1
2020-06-03,0.0,0.0,,0,32.4,36.6,89,63.3,47.1,55.9
2020-06-04,0.0,0.0,,0,32.9,36.7,90,57.9,37.6,48.0
2020-06-05,0.0,0.0,,0,32.9,37.0,89,66.2,35.6,52.3
2020-06-06,0.0,0.0,,0,33.1,37.1,89,55.2,45.9,50.2
2020-06-07,0.0,0.0,,0,33.1,37.1,89,57.7,40.3,46.8
2020-06-08,0.0,0.0,,0,33.2,37.1,89,52.5,38.7,42.6
2020-06-09,0.0,0.0,,0,34.1,37.2,92,54.5,39.7,46.6
2020-06-10,0.0,0.0,,0,34.3,37.5,91,59.4,44.1,52.0
2020-06-11,0.0,0.0,,0,34.3,38.2,90,70.9,45.1,58.8
2020-06-12,0.0,0.0,,0,34.5,38.2,90,81.0,41.9,61.9
2020-06-13,0.0,0.0,,0,34.5,38.2,90,72.7,42.4,52.7
2020-06-14,0.0,0.0,,0,34.6,38.4,90,50.9,41.7,44.8
2020-06-15,0.0,0.0,,0,34.9,38.4,91,53.2,42.3,45.7
2020-06-16,0.0,0.0,,0,35.3,38.4,92,61.9,42.1,50.4
2020-06-17,0.0,0.0,,0,35.6,38.9,92,59.4,43.0,47.7
2020-06-18,0.0,0.0,,0,35.6,39.2,91,61.7,44.1,50.0
2020-06-19,0.0,0.0,,0,36.0,39.7,91,67.8,44.2,53.6
2020-06-20,0.0,0.0,,0,36.1,40.0,90,63.3,48.6,55.8
2020-06-21,0.0,0.0,,0,36.1,40.0,90,64.6,49.3,57.4
2020-06-22,0.0,0.0,,0,36.2,40.1,90,71.2,46.8,59.4
2020-06-23,0.0,0.0,,0,36.2,40.4,90,78.1,52.3,68.9
2020-06-24,0.0,0.0,,0,36.2,40.6,89,74.7,47.5,59.7
2020-06-25,0.0,0.0,,0,36.4,40.8,89,74.1,44.4,61.0
2020-06-26,0.0,0.0,,0,36.8,41.0,90,76.5,58.8,67.5
2020-06-27,0.0,0.0,,0,36.8,41.0,90,68.0,46.0,60.3
2020-06-28,0.0,0.0,,0,37.1,41.0,90,58.5,41.0,47.5
2020-06-29,0.0,0.0,,0,37.6,41.0,92,50.9,45.5,48.2
2020-06-30,0.0,0.0,,0,38.3,41.1,93,48.6,45.0,46.8
2020-07-01,0.0,0.0,,0,39.5,41.2,96,48.2,44.2,46.4
2020-07-02,0.0,0.0,,0,39.7,41.4,96,53.1,45.3,48.9
2020-07-03,0.0,0.0,,0,39.7,41.4,96,73.2,49.3,60.6
2020-07-04,0.0,0.0,,0,39.7,41.4,96,69.4,45.7,60.8
2020-07-05,0.0,0.0,,0,39.7,41.4,96,68.7,42.1,55.4
2020-07-06,0.0,0.0,,0,39.7,41.4,96,72.9,40.5,57.7
2020-07-07,0.0,0.0,,0,39.7,41.4,96,59.5,44.1,51.3
2020-07-08,0.0,0.0,,0,39.9,41.4,96,60.8,45.3,51.6
2020-07-09,0.0,0.0,,0,40.0,41.4,97,68.2,42.8,58.3
2020-07-10,0.0,0.0,,0,40.0,41.4,97,64.0,50.0,56.3
2020-07-11,0.0,0.0,,0,40.0,41.4,97,74.1,48.2,63.3
2020-07-12,0.0,0.0,,0,40.0,41.4,97,65.1,43.9,57.6
2020-07-13,0.0,0.0,,0,40.1,41.4,97,63.3,41.0,51.8
2020-07-14,0.0,0.0,,0,40.2,41.4,97,67.3,41.9,57.2
2020-07-15,0.0,0.0,,0,40.2,41.4,97,72.9,49.5,61.7
2020-07-16,0.0,0.0,,0,40.3,41.4,97,75.2,47.5,64.9
2020-07-17,0.0,0.0,,0,40.4,41.4,98,71.2,49.1,62.4
2020-07-18,0.0,0.0,,0,40.4,41.4,98,71.6,48.7,61.2
2020-07-19,0.0,0.0,,0,40.4,41.4,98,75.0,47.8,60.1
2020-07-20,0.0,0.0,,0,40.4,41.4,98,70.3,47.3,58.1
2020-07-21,0.0,0.0,,0,40.4,41.4,98,79.3,43.3,63.3
2020-07-22,0.0,0.0,,0,40.4,41.6,97,82.2,48.0,69.3
2020-07-23,0.0,0.0,,0,40.4,41.6,97,75.7,59.0,68.5
2020-07-24,0.0,0.0,,0,40.4,41.6,97,71.6,56.8,62.6
2020-07-25,0.0,0.0,,0,40.4,41.9,96,71.2,47.3,60.1
2020-07-26,0.0,0.0,,0,40.4,41.9,96,78.4,43.3,61.0
2020-07-27,0.0,0.0,,0,40.4,41.9,96,85.6,42.8,64.4
2020-07-28,0.0,0.0,,0,40.5,41.9,97,84.7,47.1,69.3
2020-07-29,0.0,0.0,,0,40.6,41.9,97,84.6,53.2,69.8
2020-07-30,0.0,0.0,,0,40.6,41.9,97,85.8,51.1,68.2
2020-07-31,0.0,0.0,,0,40.6,41.9,97,82.6,53.2,68.5
2020-08-01,0.0,0.0,,0,40.6,41.9,97,85.6,55.8,69.3
2020-08-02,0.0,0.0,,0,40.6,41.9,97,85.6,53.1,69.3
2020-08-03,0.0,0.0,,0,40.6,41.9,97,76.6,53.1,67.1
2020-08-04,0.0,0.0,,0,40.6,41.9,97,78.4,46.8,63.0
2020-08-05,0.0,0.0,,0,40.6,41.9,97,84.0,44.8,65.1
2020-08-06,0.0,0.0,,0,40.6,41.9,97,78.8,50.4,63.9
2020-08-07,0.0,0.0,,0,40.6,41.9,97,62.2,47.7,54.3
2020-08-08,0.0,0.0,,0,40.6,41.9,97,61.9,49.3,56.1
2020-08-09,0.0,0.0,,0,40.6,41.9,97,68.7,40.5,57.6
2020-08-10,0.0,0.0,,0,40.6,41.9,97,73.8,55.2,64.2
2020-08-11,0.0,0.0,,0,40.6,41.9,97,75.9,51.4,64.8
2020-08-12,0.0,0.0,,0,40.6,41.9,97,66.7,50.2,59.2
2020-08-13,0.0,0.0,,0,40.6,41.9,97,64.0,46.9,54.3
2020-08-14,0.0,0.0,,0,40.6,41.9,97,70.3,44.6,59.9
2020-08-15,0.0,0.0,,0,40.6,41.9,97,77.5,52.2,64.6
2020-08-16,0.0,0.0,,0,40.6,41.9,97,85.3,47.3,66.9
2020-08-17,0.0,0.0,,0,40.6,41.9,97,86.0,54.7,70.5
2020-08-18,0.0,0.0,,0,40.6,41.9,97,83.3,50.5,66.0
2020-08-19,0.0,0.0,,0,40.6,42.0,97,82.9,51.4,67.6
2020-08-20,0.0,0.0,,0,40.6,42.0,97,73.4,,66.2
2020-08-21,0.0,0.0,,0,40.6,42.2,96,78.6,49.5,68.0
2020-08-22,0.0,0.0,,0,40.6,42.4,96,73.9,48.0,64.4
2020-08-23,0.0,0.0,,0,40.6,42.8,95,77.5,44.4,61.0
2020-08-24,0.0,0.0,,0,40.6,43.0,94,79.5,43.9,66.0
2020-08-25,0.0,0.0,,0,40.6,43.2,94,75.9,48.7,64.2
2020-08-26,0.0,0.0,,0,40.6,43.4,94,75.0,44.6,61.2
2020-08-27,0.0,0.0,,0,40.6,43.4,94,74.1,42.6,57.9
2020-08-28,0.0,0.0,,0,40.6,43.4,94,76.1,39.2,59.5
2020-08-29,0.0,0.0,,0,40.6,43.4,94,74.3,41.2,60.4
2020-08-30,0.0,0.0,,0,40.6,43.4,94,65.1,36.5,51.8
2020-08-31,0.0,0.0,,0,40.6,43.5,93,59.0,47.7,52.0
2020-09-01,0.0,0.0,,0,40.6,43.5,93,72.1,50.7,61.2
2020-09-02,0.0,0.0,,0,40.6,43.5,93,71.1,37.9,55.8
2020-09-03,0.0,0.0,,0,40.6,43.5,93,76.1,35.2,58.8
2020-09-04,0.0,0.0,,0,40.6,43.6,93,80.6,49.3,64.0
2020-09-05,0.0,0.0,,0,40.6,43.7,93,81.5,48.7,67.8
2020-09-06,0.0,0.0,,0,40.6,43.7,93,62.8,43.9,53.6
2020-09-07,0.0,0.0,,0,40.6,43.7,93,46.0,34.9,38.1
2020-09-08,0.0,0.0,,0,41.2,43.7,94,58.3,31.5,44.6
2020-09-09,0.0,0.0,,0,41.2,43.7,94,69.8,37.4,52.9
2020-09-10,0.0,0.0,,0,41.2,43.8,94,74.1,36.5,54.7
2020-09-11,0.0,0.0,,0,41.2,44.0,94,77.5,42.4,60.1
2020-09-12,0.0,0.0,,0,41.2,44.4,93,73.9,44.6,59.0
2020-09-13,0.0,0.0,,0,41.2,44.4,93,70.2,40.5,55.2
2020-09-14,0.0,0.0,,0,41.2,44.4,93,69.1,45.0,59.9
2020-09-15,0.0,0.0,,0,41.2,44.4,93,72.5,45.1,59.9
2020-09-16,0.0,0.0,,0,41.2,44.5,93,72.3,41.0,57.0
2020-09-17,0.0,0.0,,0,41.2,44.5,93,72.5,38.8,54.7
2020-09-18,0.0,0.0,,0,41.2,44.8,92,80.1,38.3,58.6
2020-09-19,0.0,0.0,,0,41.2,45.0,92,62.6,48.4,55.8
2020-09-20,0.0,0.0,,0,41.2,45.2,91,57.6,48.6,52.0
2020-09-21,0.0,0.0,,0,41.3,45.2,91,64.2,47.8,55.6
2020-09-22,0.0,0.0,,0,41.3,45.4,91,51.8,43.2,47.7
2020-09-23,0.0,0.0,,0,41.3,45.7,90,64.0,47.7,57.9
2020-09-24,0.0,0.0,,0,41.3,45.7,90,63.9,43.0,48.7
2020-09-25,0.0,0.0,,0,41.6,45.7,91,50.0,40.6,45.1
2020-09-26,0.0,0.0,,0,42.6,45.7,93,46.4,40.1,42.6
2020-09-27,0.0,0.0,,0,42.7,45.7,93,50.9,35.2,44.6
2020-09-28,0.0,0.0,,0,42.8,45.7,94,58.1,45.1,52.2
2020-09-29,0.0,0.0,,0,42.8,45.7,94,68.4,46.0,56.1
2020-09-30,0.0,0.0,,0,42.8,45.7,94,61.7,35.6,48.6
2020-10-01,0.0,0.0,,0,0.0,0.0,,66.9,34.5,56.1
2020-10-02,0.0,0.0,,0,0.1,0.0,,69.1,38.8,53.8
2020-10-03,0.0,0.0,,0,0.1,0.2,50,67.3,33.8,53.1
2020-10-04,0.0,0.0,,0,0.1,0.2,50,65.3,55.9,60.3
2020-10-05,0.0,0.0,,0,0.2,0.2,100,63.0,51.6,57.9
2020-10-06,0.0,0.0,,0,0.2,0.6,33,65.5,48.2,59.5
2020-10-07,0.0,0.0,,0,0.2,0.6,33,69.8,39.2,51.1
2020-10-08,0.0,0.0,,0,0.2,0.8,25,63.3,41.7,57.6
2020-10-09,0.0,0.0,,0,0.2,0.9,22,60.1,49.3,55.8
2020-10-10,0.0,0.0,,0,0.2,0.9,22,57.9,36.0,49.5
2020-10-11,0.0,0.0,,0,0.4,0.9,44,41.4,35.4,38.1
2020-10-12,0.0,0.0,,0,0.6,1.0,60,44.8,35.4,39.9
2020-10-13,0.0,0.0,,0,1.0,1.1,91,40.1,35.6,38.1
2020-10-14,0.4,0.0,,1,2.0,1.2,167,37.4,31.5,35.4
2020-10-15,0.4,0.0,,1,2.5,1.4,179,45.0,31.1,37.4
2020-10-16,0.4,0.0,,2,2.5,1.5,167,43.0,28.8,36.0
2020-10-17,0.5,0.0,,2,3.3,1.8,183,28.9,19.2,23.9
2020-10-18,0.9,0.0,,5,3.8,1.9,200,27.9,19.8,23.0
2020-10-19,1.1,0.0,,7,4.2,2.3,183,40.8,22.8,36.3
2020-10-20,1.0,0.0,,3,4.2,2.4,175,39.0,29.1,34.3
2020-10-21,0.9,0.0,,4,4.4,2.4,183,34.3,19.0,27.3
2020-10-22,1.1,0.0,,4,4.8,2.6,185,26.2,14.7,19.2
2020-10-23,1.1,0.0,,1,4.8,2.8,171,25.3,13.1,17.4
2020-10-24,1.4,0.0,,5,5.1,3.0,170,16.5,-4.9,9.5
2020-10-25,1.4,0.0,,4,5.1,3.2,159,25.0,-10.3,9.3
2020-10-26,1.5,0.0,,5,5.4,3.2,169,27.1,17.1,22.3
2020-10-27,1.4,0.0,,5,5.4,3.8,142,39.7,26.4,34.7
2020-10-28,1.3,0.0,,5,5.5,4.0,138,44.6,37.0,40.6
2020-10-29,1.2,0.0,,2,5.5,4.0,138,48.2,44.1,46.0
2020-10-30,0.7,0.0,,1,5.5,4.2,131,51.8,38.3,44.6
2020-10-31,0.4,0.0,,1,5.6,4.3,130,42.1,36.1,39.7
2020-11-01,0.4,0.0,,1,5.6,4.3,130,52.3,38.8,45.7
2020-11-02,0.3,0.2,150,1,5.6,4.5,124,55.4,49.6,52.3
2020-11-03,0.0,0.2,0,0,5.7,4.5,127,56.7,43.2,52.0
2020-11-04,0.0,0.2,0,0,5.8,4.5,129,52.5,43.7,47.3
2020-11-05,0.0,0.2,0,0,6.2,4.6,135,52.9,39.0,45.7
2020-11-06,0.0,0.3,0,0,8.2,4.8,171,39.0,32.0,35.2
2020-11-07,0.6,0.3,200,1,8.8,5.3,166,37.0,18.5,30.7
2020-11-08,1.0,0.4,250,5,9.3,5.4,172,18.7,14.5,16.5
2020-11-09,1.3,0.5,260,7,9.8,5.6,175,24.4,12.6,21.0
2020-11-10,1.3,0.6,217,4,9.8,5.7,172,31.1,23.4,26.8
2020-11-11,1.4,0.6,233,4,9.9,6.0,165,25.3,15.8,22.1
2020-11-12,1.4,0.6,233,4,9.9,6.0,165,29.1,23.5,26.2
2020-11-13,1.4,0.6,233,5,9.9,6.4,155,35.1,28.0,32.0
2020-11-14,1.6,0.7,229,6,10.0,6.6,152,31.3,27.7,29.5
2020-11-15,1.7,0.6,283,7,10.1,6.7,151,35.4,28.6,32.9
2020-11-16,1.9,0.6,317,8,10.3,6.8,151,40.8,33.8,35.8
2020-11-17,2.3,0.8,288,9,10.5,6.8,154,53.8,38.3,46.8
2020-11-18,2.1,0.7,300,4,10.7,7.2,149,41.7,34.2,38.3
2020-11-19,1.8,0.8,225,3,11.2,7.4,151,35.4,30.0,33.4
2020-11-20,2.0,0.8,250,4,11.8,7.7,153,34.7,30.4,32.4
2020-11-21,2.0,0.8,250,4,11.8,7.8,151,35.4,30.0,32.2
2020-11-22,2.0,1.0,200,4,11.8,7.9,149,40.5,30.6,35.6
2020-11-23,2.1,1.2,175,5,11.9,8.4,142,34.5,30.4,32.2
2020-11-24,2.1,1.0,210,4,11.9,8.6,138,34.7,31.5,32.7
2020-11-25,2.1,1.1,191,4,11.9,8.7,137,34.3,28.2,31.8
2020-11-26,2.4,1.2,200,8,12.2,8.8,139,33.6,28.0,30.9
2020-11-27,2.4,1.5,160,7,12.5,9.2,136,39.9,31.8,35.8
2020-11-28,2.4,1.6,150,8,12.5,9.3,134,39.6,31.5,36.1
2020-11-29,2.4,1.8,133,8,12.5,9.4,133,38.8,31.1,34.7
2020-11-30,2.4,1.8,133,7,12.6,9.5,133,39.7,31.6,35.8
2020-12-01,2.4,1.8,133,6,12.6,9.8,129,33.8,24.3,31.6
2020-12-02,2.4,1.8,133,7,12.6,10.1,125,42.8,19.0,27.0
2020-12-03,2.4,2.2,109,8,12.6,10.1,125,47.3,38.8,42.1
2020-12-04,2.4,2.2,109,7,12.8,10.4,123,44.8,35.2,39.4
2020-12-05,2.4,2.2,109,7,12.8,10.9,117,54.1,34.7,46.2
2020-12-06,2.3,2.4,96,7,12.8,11.2,114,47.1,38.1,41.2
2020-12-07,2.3,2.4,96,6,12.8,11.3,113,45.0,38.1,40.5
